frame,detected,center_x,center_y,angle_deg,handle_x,handle_y,head_x,head_y,quality
527,1,968.4422110552764,151.11306532663318,-90.12290375850333,968.4782482918223,167.91302667532628,968.4061738187305,134.31310397794007,4.295142315311417
528,1,969.4015345268542,149.230179028133,-93.1590085784478,970.3052921317329,165.605258331502,968.4977769219755,132.855099724764,3.8252805133996555
529,1,968.1696428571429,148.86607142857142,-93.73764952611491,969.2908770213328,166.02948699625645,967.048408692953,131.70265586088638,4.037910969450493
530,1,968.459724950884,149.41257367387033,-95.73112615542728,970.1773221603513,166.52659891126058,966.7421277414168,132.29854843648008,3.1338946262102056
531,1,968.9733656174334,147.4043583535109,-96.21747083697223,970.8361684591844,164.50318771615338,967.1105627756824,130.30552899086842,4.48455372326875
532,1,967.3655172413793,147.07816091954024,-94.40677101035321,968.7793153866268,165.4237646110107,965.9517190961318,128.73255722806977,4.576550213989019
533,1,966.4714912280701,147.18640350877192,-93.53815733226695,967.631700419423,165.95056921450742,965.3112820367172,128.4222378030364,5.319616133083459
534,1,967.6465927099841,150.4659270998415,-97.55829558975901,970.066834318728,168.70605951589883,965.2263511012403,132.2257946837842,3.002753903700851
535,1,968.0210135970334,153.35846724351052,-97.33996666677629,970.2695275311135,170.81424522927352,965.7724996629534,135.9026892577475,2.14031620260126
536,1,967.6648451730418,157.0054644808743,-100.29680667299927,970.882297993617,174.71557451292585,964.4473923524666,139.29535444882276,1.6569004277238646
537,1,967.9944173063503,161.41939986043266,-118.90563574632166,977.0817449869118,177.8772391969343,958.9070896257889,144.961560523931,1.2022386931143396
538,1,968.4564705882353,159.88549019607842,-109.55431960414099,974.347197380972,176.47040315494962,962.5657437954986,143.30057723720722,1.2975079012145423
539,1,968.4082633053222,162.23879551820727,-122.14844547665311,978.4120188960394,178.1562348248669,958.404507714605,146.32135621154762,1.209520474724936
540,1,968.2999257609503,161.20935412026725,-115.2919211771981,975.9900726304634,177.48392450247144,960.6097788914371,144.93478373806306,1.314198824018867
541,1,967.6823529411764,161.5625,-109.60545841555653,973.5878800943264,178.14214864052943,961.7768257880265,144.98285135947057,1.4458907374928962
542,1,966.6825775656324,149.01193317422434,-96.20613530329975,968.3690282017537,164.52050771387582,964.9961269295111,133.50335863457286,4.893855382452188
543,1,966.4346793349168,148.97624703087885,-96.34073431059299,968.1575579629089,164.48081697761418,964.7118007069248,133.47167708414352,4.909623141508714
544,1,966.1367924528302,148.9316037735849,-96.4090569940733,967.833507957555,164.03660812631603,964.4400769481053,133.82659942085377,4.575306132545151
545,1,760.4090202177294,773.4945567651633,-13.898082783240271,749.5369055995062,776.1847470424887,771.2811348359527,770.804366487838,1.350168864277295
546,1,965.9875311720698,148.95511221945137,-98.15516387709816,968.0302338499858,163.2094928012106,963.9448284941537,134.70073163769214,3.681926808524583
547,1,755.9313868613139,777.2131386861314,-57.96476985485552,749.5660994986148,787.3858038624883,762.2966742240129,767.0404735097745,1.2530195004505396
548,1,759.5428571428572,784.3809523809524,-118.14089302540057,765.7685229756013,796.0205866079805,753.3171913101131,772.7413181539243,5.261742587104114
549,1,749.5433070866142,780.5826771653543,-58.46949870122862,743.267878382367,790.8110198746065,755.8187357908613,770.3543344561022,1.1794471215441156
550,1,747.3926441351889,784.2823061630219,-46.81783069874777,738.0858892174629,794.1991762792119,756.6993990529149,774.3654360468319,1.1905687205602211
551,1,744.811121764142,783.5570469798657,-69.56611018726618,739.6440513678575,797.425766586226,749.9781921604264,769.6883273735054,1.377110935200345
552,1,742.6323144104804,783.7965065502184,-71.86647334517306,737.7770863000746,798.6217134626337,747.4875425208861,768.9712996378031,1.4688261353084178
553,1,740.1784841075795,785.4286878565607,-75.02009290086833,736.0427994468239,800.8849523595637,744.3141687683351,769.9724233535577,1.3990201804056965
554,1,739.1618705035971,785.884892086331,-71.74279639463484,734.3999657650932,800.3197202204451,743.9237752421011,771.4500639522169,1.3737173742823796
555,1,737.8572727272727,785.2727272727273,-77.87233874505434,734.5798594823608,800.5245652741642,741.1346859721847,770.0208892712903,1.5260187587167444
556,1,733.0814081408141,785.8261826182618,-62.561384762885076,726.8145548652574,797.8962509702905,739.3482614163709,773.7561142662331,1.2460495474396136
557,1,729.927624872579,786.6564729867482,-42.64946883172073,719.9246562028462,795.8706261107386,739.9305935423118,777.4423198627578,1.2126721295997887
558,1,728.2507598784194,785.1382978723404,-76.2044393732262,724.4354284904579,800.6767420158201,732.066091266381,769.5998537288608,1.2356996474497057
559,1,726.9264240506329,789.4889240506329,-69.29334345172883,721.4105211378513,804.0812101997176,732.4423269634145,774.8966379015483,1.2017653598619122
560,1,723.9704873026767,791.0727522306108,-13.020787130773156,707.992157746914,794.7677467647663,739.9488168584394,787.3777576964553,1.1640667888051832
561,1,721.9439683586025,792.6954515491101,-7.292009793846171,705.2798441917074,794.8278130921656,738.6080925254977,790.5630900060546,1.2008088997126467
562,1,719.5144876325088,792.6996466431095,-2.6466671704721088,702.7324083525739,793.4754140322012,736.2965669124437,791.9238792540178,1.4038467126886571
563,1,718.5669642857143,792.8102678571429,-4.048588963372288,702.6068917183358,793.9399065799261,734.5270368530929,791.6806291343597,1.264051902599926
564,1,727.4545454545455,798.4421487603306,26.58569685273108,708.4961065467173,788.954388530532,746.4129843623737,807.9299089901292,1.9044676848558189
565,1,714.5145888594164,788.5411140583554,-81.484696890739,712.3823295702509,802.7823734943663,716.646848148582,774.2998546223446,1.092533521872306
566,1,714.957223567393,789.1541565778854,-91.18236846540002,715.2791257930602,804.7508350370032,714.6353213417259,773.5574781187676,1.1913933961844612
567,1,723.8688524590164,789.304449648712,-88.38252873137866,723.3833575242693,806.497596384209,724.3543473937634,772.1113029132149,1.5721592344802517
568,1,716.1959459459459,789.1722972972973,-74.2944372564255,712.2979536318611,803.0346800621518,720.0939382600308,775.3099145324428,1.3985113748696854
569,1,713.628078817734,799.3817733990148,-3.2373763173838848,692.4619111100843,800.5789970922505,734.7942465253838,798.1845497057792,2.7315013179843715
570,1,712.051839464883,798.6923076923077,-16.74835591659942,689.8359920464012,805.3778236393936,734.2676868833647,792.0067917452219,2.556452387421693
571,1,976.5263157894736,149.0328947368421,-89.2630948722822,976.3925607012502,159.43203458475136,976.6600708776971,138.63375488893286,4.497371678104308
572,1,976.9183673469388,148.8639455782313,-92.5607351369484,977.3651511655373,158.8539598034183,976.4715835283403,138.8739313530443,4.067346230714679
573,1,977.3262411347517,148.86524822695034,-93.00833319367415,977.8300606358682,158.4520185856423,976.8224216336353,139.2784778682584,3.722564153248259
574,1,978.5121951219512,148.53658536585365,-99.2595943797984,979.9925472440854,157.6167041753458,977.0318429998171,139.4564665563615,4.267693048805009
575,1,978.1642857142857,149.54285714285714,-92.1650316077679,978.5118427461814,158.7362898047947,977.81672868239,140.3494244809196,2.973264294153922
576,1,980.6458333333334,148.86458333333334,-100.22212737590777,982.1365378136273,157.13125135330557,979.1551288530394,140.5979153133611,4.64918487663511
577,1,980.78125,149.0625,-98.0170888968132,981.8969975972699,156.98431212218432,979.6655024027301,141.14068787781568,3.8694011579291887
578,1,981.3595505617977,149.1123595505618,-98.97903137043623,982.5457052756498,156.6192255407608,980.1733958479457,141.6054935603628,3.2432333908846163
579,1,981.063829787234,148.81914893617022,-106.69865505049236,983.3625340755505,156.48178285636212,978.7651254989175,141.15651501597833,4.217297949686099
580,1,980.4778761061947,150.07079646017698,-101.96691253329922,982.1366504292656,157.89693648864062,978.8191017831238,142.24465643171334,1.6693615667037396
581,0,,,,,,,,
582,1,743.8533333333334,891.5911111111111,-126.28768429020336,752.3758283410741,903.1983105512445,735.3308383255926,879.9839116709777,21.975375190777893
583,1,667.5139442231076,803.2729083665339,-64.10846294215816,660.701909175042,817.3070160511687,674.3259792711732,789.2388006818991,2.4705167753295094
584,1,665.705533596838,801.5533596837945,-61.157938471397756,658.1801427115291,815.2182230941368,673.2309244821469,787.8884962734522,2.4516006979923217
585,1,666.1252173913043,799.4660869565217,-66.07836387471872,659.3130391521721,814.822982073644,672.9373956304365,784.1091918393995,2.59222741251921
586,1,663.7858407079646,798.4106194690265,-65.62003487405396,657.0161509359899,813.3481996074299,670.5555304799392,783.4730393306231,2.402687879465036
587,1,694.4825174825174,765.4195804195804,-44.046589245891376,685.8572209499779,773.762497159292,703.107814015057,757.0766636798687,4.958239348925759
588,1,693.0723684210526,765.171052631579,-43.232012112941376,683.7464670359209,773.9384674931443,702.3982698061843,756.4036377700136,5.845619136683411
589,1,692.6034482758621,750.4051724137931,7.519079061948446,674.3616635799247,747.9974159670021,710.8452329717995,752.8129288605842,2.971995824550914
590,1,683.8148148148148,763.9917695473251,-55.05040226048095,675.336551662145,776.1226826998492,692.2930779674846,751.8608563948011,3.7080628329703647
591,1,679.3636363636364,752.4,-9.883058062058117,659.2663698901279,755.9014111859065,699.4609028371449,748.8985888140935,1.5113551706630313
592,1,675.5714285714286,755.0857142857143,-74.40635805691403,671.0553712172843,771.2673466500365,680.0874859255728,738.904081921392,2.6166038105600706
593,1,671.3510638297872,752.9148936170213,-75.07174490841801,666.8171397133032,769.9208788018309,675.8849879462713,735.9089084322118,1.551627055585559
594,1,663.1147132169576,754.6109725685785,-77.3195838555612,658.4610428932617,775.2938967457434,667.7683835406535,733.9280483914137,2.457894709603339
595,1,661.244060475162,756.6825053995681,-82.39222667345335,658.3844177394797,778.0923732979055,664.1037032108443,735.2726375012306,3.034996459824303
596,1,658.2873051224944,756.1291759465479,-84.50148838547177,656.1409394777454,778.4261065541235,660.4336707672435,733.8322453389723,3.8816039558401214
597,1,656.427927927928,755.8761261261261,-87.19311555642552,655.3505927195231,777.8497318577472,657.5052631363328,733.902520394505,5.180422348792739
598,1,655.0724409448819,761.8472440944881,-92.36261189480246,655.9958511913279,784.2282028209761,654.1490306984359,739.4662853680002,2.8857168803715147
599,1,652.6132879045997,761.725724020443,-100.19409268067879,656.5777130780879,783.7721144969771,648.6488627311115,739.6793335439088,3.4992233757322895
600,0,,,,,,,,
601,0,,,,,,,,
602,0,,,,,,,,
603,0,,,,,,,,
604,1,605.7037037037037,791.3827160493827,-24.187665398726026,596.9465036106939,795.3160920206049,614.4609037967135,787.4493400781605,5.299751046935608
605,0,,,,,,,,
606,1,598.1882352941177,800.2,-130.54253652142614,603.9083443831398,806.8873277181312,592.4681262050956,793.5126722818688,1.3489074643442538
607,1,592.8796296296297,810.8055555555555,15.72629652671366,583.2539551296929,808.0951330015491,602.5053041295664,813.515978109562,1.701002052812737
608,1,588.5108695652174,815.9021739130435,-105.17725053228008,590.919484720862,824.7812827102144,586.1022544095728,807.0230651158726,3.08581855478485
609,1,591.0,815.0,-127.58234149894682,597.3429699014649,823.2417675791731,584.6570300985351,806.7582324208269,2.224659861861709
610,1,604.6323529411765,790.1813725490196,1.0256785789003633,591.0345320284326,789.937925583654,618.2301738539203,790.4248195143851,1.9931366971000337
611,0,,,,,,,,
612,0,,,,,,,,
613,1,649.1959459459459,714.2432432432432,-34.578659258261155,640.3037895543268,720.3726440872889,658.088102337565,708.1138423991976,20.55922834906095
614,1,663.8874172185431,692.2649006622516,-34.62947116503364,655.6589754333997,697.9475713185986,672.1158590036864,686.5822300059046,16.144477572147736
615,1,677.7727272727273,670.474025974026,-33.052993492794414,668.7205294324162,676.3645025472642,686.8249251130383,664.5835494007877,14.592561805821632
616,1,647.285524568393,890.8857901726427,-5.111570730947864,611.8271024528796,894.0575879401655,682.7439466839065,887.7139924051199,6.554253932990236
617,1,699.8333333333334,759.5480769230769,-105.90235866277449,706.6285038192971,783.3989816871878,693.0381628473697,735.697172158966,33.99268168301793
618,0,,,,,,,,
619,0,,,,,,,,
620,1,652.837037037037,895.9481481481481,29.689930700640677,643.802363866057,890.7969656922867,661.871710208017,901.0993306040095,1.4845583539814775
621,0,,,,,,,,
622,1,733.8281622911694,747.3221957040573,-90.96103797299284,734.0495591640489,760.5203388850006,733.6067654182899,734.1240525231141,6.1648461248511
623,1,731.4707207207207,747.8603603603603,-90.92020863389864,731.6634404808856,759.8588127228129,731.2780009605558,735.8619079979078,3.375251682356036
624,1,721.0,754.8673469387755,-43.3131173756796,711.9775649929443,763.3735603468352,730.0224350070557,746.3611335307158,2.0001590111680363
625,1,717.4051724137931,750.9935344827586,-87.77799097763526,716.9399125776075,762.9845116441426,717.8704322499788,739.0025573213746,3.5818336243172344
626,0,,,,,,,,
627,0,,,,,,,,
628,0,,,,,,,,
629,0,,,,,,,,
630,0,,,,,,,,
631,0,,,,,,,,
632,0,,,,,,,,
633,0,,,,,,,,
634,0,,,,,,,,
635,0,,,,,,,,
636,0,,,,,,,,
637,0,,,,,,,,
638,0,,,,,,,,
639,0,,,,,,,,
640,0,,,,,,,,
641,0,,,,,,,,
642,0,,,,,,,,
643,0,,,,,,,,
644,0,,,,,,,,
645,0,,,,,,,,
646,0,,,,,,,,
647,0,,,,,,,,
648,0,,,,,,,,
649,0,,,,,,,,
650,0,,,,,,,,
651,0,,,,,,,,
652,0,,,,,,,,
653,0,,,,,,,,
654,0,,,,,,,,
655,0,,,,,,,,
656,0,,,,,,,,
657,0,,,,,,,,
658,0,,,,,,,,
659,0,,,,,,,,
660,1,963.6236162361623,149.6789667896679,-105.20269146493105,966.4557489433931,160.10101190224697,960.7914835289315,139.25692167708883,1.7965960193495705
661,1,963.6798245614035,148.21052631578948,-103.25398934440257,966.1559207329713,158.72284992901353,961.2037283898358,137.69820270256542,2.3719694216272926
662,1,963.0134529147982,147.8609865470852,-107.7437093535204,966.1829541201251,157.7662509105149,959.8439517094713,137.95572218365547,1.9568077174117258
663,1,962.9909502262443,147.83257918552036,-106.42395107672363,965.931471701343,157.80821618044374,960.0504287511457,137.85694219059698,1.96373847373463
664,1,962.2485549132948,146.64739884393063,-109.62266867636733,965.6067975328949,156.06664544373368,958.8903122936947,137.22815224412759,1.923466690469853
665,1,962.2628571428571,146.61714285714285,-109.49553949381631,965.600191873785,156.0438176098721,958.9255224119293,137.1904681044136,1.9151899515194837
666,1,962.150289017341,146.53757225433526,-108.29367954917295,965.2891662212506,156.03217334647053,959.0114118134314,137.0429711622,1.8703885446339388
667,1,961.1847133757962,146.70063694267515,-119.48744149884874,966.107041150329,155.40527302237788,956.2623856012633,137.9960008629724,1.9455162915546964
668,1,749.05745505816,924.1096228410292,-8.606304686153907,712.276330013295,929.6763849550417,785.838580103025,918.5428607270168,3.8941100691643293
669,1,962.4375,146.8068181818182,-106.67272933665772,965.3065459937915,156.38640977465286,959.5684540062085,137.2272265889835,2.172236654406063
670,1,962.4375,146.80113636363637,-106.56630900672097,965.2887480639391,156.38604035261213,959.5862519360609,137.21623237466062,2.1748662198699122
671,1,962.3575418994413,146.54748603351956,-111.33620522000915,965.9959408381728,155.8621010638167,958.7191429607099,137.2328710032224,1.987164007386378
672,1,961.2875,146.66875,-119.90737563273716,966.2734933044046,155.33707571887052,956.3015066955954,138.00042428112945,1.9959521346209337
673,1,961.2875,146.66875,-119.90737563273716,966.2734933044046,155.33707571887052,956.3015066955954,138.00042428112945,1.9959521346209337
674,1,961.312101910828,146.95541401273886,-114.71028451181287,965.3251912837057,155.67637231359637,957.2990125379503,138.23445571188134,2.151710274618127
675,1,961.0391061452514,148.02793296089385,-114.11671892456036,965.12507422788,157.1550828351832,956.9531380626228,138.9007830866045,1.6039812733706234
676,1,961.0279329608938,148.0223463687151,-113.95931118137007,965.0888107882992,157.16068709725482,956.9670551334885,138.88400564017536,1.5907269571103475
677,1,962.060606060606,147.8080808080808,-102.16086994628344,964.2514411769624,157.9747047065507,959.8697709442496,137.6414569096109,1.669148389131275
678,1,961.994923857868,147.86802030456852,-103.26512911870712,964.3812808862843,157.99053482087956,959.6085668294517,137.74550578825747,1.6351560853610574
679,1,962.4852941176471,147.79901960784315,-99.30046075708265,964.2307010945811,158.45704730929288,960.739887140713,137.14099190639342,1.7999258991457763
680,1,961.34,151.16,-85.05642548233477,960.4437837679774,161.52131248758857,962.2362162320227,140.79868751241142,2.6062764391758892
681,1,962.3484162895927,150.85972850678732,-81.52274370720484,960.7563147729004,161.54173266146475,963.940517806285,140.1777243521099,2.6294751168996635
682,1,962.0046948356808,151.2582159624413,-86.81884525953224,961.4053693232431,162.0415739241405,962.6040203481184,140.47485800074213,2.8121918397511023
683,1,961.8317307692307,151.20673076923077,-84.73168506908515,960.8400755376455,161.96110754809015,962.823386000816,140.4523539903714,2.8093836085360984
684,1,962.2824074074074,151.1712962962963,-85.37502259748258,961.3793127629493,162.33482710259372,963.1855020518655,140.0077654899989,3.056329119863054
685,1,964.992337164751,148.9272030651341,-99.42743542988028,967.1544754153138,161.94892177602068,962.8301989141883,135.90548435424753,2.6621872699433413
686,1,963.4234234234234,151.06306306306305,-87.54308221314142,962.9090054517743,163.05203191573943,963.9378413950725,139.07409421038668,3.6008543523813796
687,1,963.2882882882883,151.04504504504504,-87.4575752855125,962.7559788297245,163.0332328413854,963.8205977468521,139.0568572487047,3.6649603693862165
688,1,966.0401606425703,147.99196787148594,-97.66156204275323,967.8533308053187,161.47055882013183,964.2269904798219,134.51337692284005,3.7560376538041704
689,1,964.9262295081967,151.05737704918033,-89.08097149347849,964.7145096188256,164.2556790114952,965.1379493975678,137.85907508686546,4.352219277901152
690,1,964.7083333333334,151.09166666666667,-89.58226014534014,964.6120938323603,164.29131582709712,964.8045728343064,137.89201750623621,4.330925449221281
691,1,965.3540856031128,150.70817120622567,-88.04812928612616,964.8908698520897,164.300280357053,965.8173013541359,137.11606205539834,3.9808333793273216
692,1,966.1750972762646,147.7898832684825,-98.64671675266037,968.2798780968895,161.63076104762388,964.0703164556397,133.94900548934112,3.5934645884866536
693,1,967.5503597122303,147.87410071942446,-96.70542078822189,969.3251831681991,162.97012674285668,965.7755362562614,132.77807469599225,4.457636996136792
694,1,964.2196261682243,146.71495327102804,-96.18860879634937,965.6426086403493,159.8380291636694,962.7966436960993,133.59187737838667,3.0626774948885385
695,1,965.2675438596491,146.81578947368422,-95.96617660005805,966.6811462098959,160.34212409897634,963.8539415094023,133.2894548483921,3.69381886467627
696,1,963.4145077720207,146.17098445595855,-101.99948315679184,965.8261810328828,157.51751837971,961.0028345111585,134.8244505322071,2.5037692966178904
697,1,967.6993006993007,147.8916083916084,-98.25012981487252,969.9378205814593,163.33016495422723,965.4607808171421,132.45305182898957,4.402598323416845
698,1,968.2241379310345,148.05862068965519,-97.1628515207294,970.2191772354921,163.93375275756785,966.229098626577,132.18348862174253,4.896133470557312
699,1,968.340206185567,147.94158075601374,-94.46067376479162,969.6468231761856,164.6906927336628,967.0335891949484,131.19246877836468,5.062445645459763
700,1,968.6478405315614,148.49169435215947,-94.89609206591925,970.0817031586135,165.23039316559007,967.2139779045093,131.75299553872887,4.582079187779656
701,1,968.0622837370242,147.98615916955018,-96.46674981636778,969.954410616535,164.67926720465954,966.1701568575135,131.29305113444082,4.822113831251147
702,1,968.8766233766233,148.3896103896104,-95.36611046647478,970.4851577098018,165.51423059850805,967.2680890434449,131.26499018071274,4.555389757382822
703,1,968.9967105263158,148.03947368421052,-96.22357443500367,970.9046982161553,165.53574708672173,967.0887228364763,130.5432002816993,5.2516378685228915
704,1,969.1335504885993,148.0456026058632,-96.2320196257843,971.0441170451553,165.5415945878278,967.2229839320433,130.5496106238986,5.262128888220484
705,1,969.1335504885993,148.0456026058632,-96.2320196257843,971.0441170451553,165.5415945878278,967.2229839320433,130.5496106238986,5.262128888220484
706,1,969.1980519480519,148.05519480519482,-96.25848920582371,971.1167011219658,165.5503022740685,967.279402774138,130.56008733632112,5.312973095346967
707,1,968.8766666666667,148.17000000000002,-95.9153133335797,970.6080475419781,164.88054518154948,967.1452857913553,131.45945481845055,5.3502161271382604
708,1,968.8294314381271,148.11371237458195,-95.44070862591067,970.4223341202313,164.83802584465735,967.236528756023,131.38939890450655,5.3421273683024335
709,1,968.1245674740485,148.0865051903114,-95.81319357838034,969.7046195121575,163.60628081874327,966.5445154359395,132.56672956187955,4.812537605622127
710,1,966.9416058394161,147.8905109489051,-97.13155762316129,968.7789965197848,162.57601385100872,965.1042151590474,133.20500804680148,3.9606889204205
711,1,965.7058823529412,147.73333333333335,-96.95721413589798,967.4016760537313,161.6302496720166,964.0100886521511,133.8364169946501,3.2971598758061864
712,1,965.7058823529412,147.73333333333335,-96.95721413589798,967.4016760537313,161.6302496720166,964.0100886521511,133.8364169946501,3.2971598758061864
713,1,965.1152263374486,147.87654320987653,-96.93761021697345,966.7579496760918,161.37696764885908,963.4725029988053,134.37611877089398,3.1408525422409816
714,1,963.3609756097561,146.75121951219512,-93.96878612870508,964.2469020822239,159.5205238897006,962.4750491372884,133.98191513468964,2.5969380872823686
715,1,965.0367346938775,147.74693877551022,-98.47771934557348,967.041711981955,161.19833521135632,963.0317574058,134.2955423396641,2.9696429989238577
716,1,965.6980392156863,147.73333333333335,-96.9226721268931,967.3854545500197,161.63126949268653,964.0106238813529,133.83539717398017,3.2863984967632693
717,1,966.3721804511279,147.8345864661654,-97.07707785427883,968.1463247857653,162.12487729175305,964.5980361164904,133.54429564057776,3.6217347378475138
718,1,963.978354978355,147.63203463203462,-99.30945226056572,966.0489677594026,160.26344637858784,961.9077421973075,135.0006228854814,2.410978377963617
719,1,969.4377358490566,148.89811320754717,-94.0042876530606,970.4712364978842,163.6619838520927,968.404235200229,134.13424256300164,7.729301145651128
720,1,966.5916955017301,148.75778546712803,-100.51367277814296,969.1462777323849,162.5227449522418,964.0371132710753,134.99282598201427,3.0951008361860692
721,1,979.2547169811321,149.10377358490567,-95.51415125977098,979.8697032121448,155.47415755572445,978.6397307501194,142.7333896140869,2.1279246194794044
722,1,979.2830188679245,149.00943396226415,-98.97100158212575,980.2810000410885,155.3311452478268,978.2850376947605,142.6877226767015,2.076404617085996
723,1,978.5727272727273,148.1909090909091,-109.34237089868449,980.8249706006754,154.6070917559922,976.3204839447792,141.77472642582597,3.362860302812642
724,1,964.6543778801844,146.14285714285714,-99.27115609268577,966.7809902353716,159.17042483182982,962.5277655249971,133.11528945388446,3.4286712139746935
725,1,964.8219178082192,146.33333333333334,-97.43693970406315,966.5304587451228,159.42229386757458,963.1133768713155,133.2443727990921,3.8009125132405273
726,1,964.9483568075117,146.5868544600939,-95.71609296096474,966.2630666726827,159.72121923234008,963.6336469423406,133.4524896878477,4.301765118949904
727,1,966.2300884955753,146.80973451327435,-96.68478821601212,967.8597872017085,160.7145567748938,964.600389789442,132.9049122516549,5.34784347410346
728,1,965.3928571428571,147.73015873015873,-92.69335623822236,966.0319296238252,161.3151352249514,964.753784661889,134.14518223536606,3.5268315991983847
729,1,966.3473282442748,148.29770992366412,-94.20116685192332,967.3729473538755,162.2600917205504,965.321709134674,134.33532812677782,4.381653010664821
730,1,965.8389513108614,147.79400749063672,-97.5306333477006,967.6213163419884,161.27670658598907,964.0565862797343,134.31130839528436,3.2726013549508384
731,1,965.8992537313433,147.82089552238807,-97.82392054779505,967.7506107181594,161.29429439970806,964.0478967445272,134.34749664506808,3.301203748641812
732,1,964.796812749004,147.63346613545818,-97.56359493705256,966.4816326777296,160.32209812664496,963.1119928202783,134.9448341442714,2.6522869413119436
733,1,965.151376146789,146.36238532110093,-98.42510557686509,967.0267872047912,159.02425064037845,963.2759650887867,133.7005200018234,3.8557483951072395
734,1,965.0366972477065,146.40366972477065,-98.05822956434208,966.8870658028378,159.47333445689677,963.1863286925751,133.33400499264454,3.8564779257618222
735,1,891.930409914204,891.789323164919,-3.5358526468219798,877.9570602850014,892.6527466647509,905.9037595434066,890.9258996650871,1.1872129516574434
736,1,966.3363228699552,147.15695067264573,-95.85859734190886,967.7245255316026,160.68591565043303,964.9481202083078,133.62798569485844,6.08901149704845
737,1,966.3080357142857,147.18303571428572,-95.73441993982381,967.6669137515629,160.7149775734501,964.9491576770084,133.65109385512133,6.023759381811386
738,1,965.0710900473933,147.32701421800948,-91.73369325137575,965.470443352506,160.5209718099413,964.6717367422807,134.13305662607766,5.610783506137907
739,1,965.0943396226415,147.3443396226415,-91.96428521465153,965.5467898066158,160.53658313278873,964.6418894386672,134.1520961124943,5.572443566642971
740,1,917.3040935672515,906.2124756335282,43.96168556135662,902.044245234824,891.4959193491487,932.563941899679,920.9290319179078,2.021461642554403
741,1,924.5027322404371,904.9872495446266,-125.84812006614371,936.2155051097673,921.1986946286246,912.789959371107,888.7758044606286,1.2115768165054313
742,1,933.9805194805194,903.1320346320347,-23.55318716014739,916.7467564271718,910.644518310624,951.214282533867,895.6195509534454,1.7922752115038334
743,1,962.8720930232558,154.61918604651163,-83.96074030335024,961.6095742713995,166.55258650074978,964.1346117751121,142.68578559227348,2.3536987450696354
744,1,963.655612244898,155.0484693877551,-86.13952472042115,962.874618633119,166.62214853391947,964.4366058566769,143.4747902415907,2.2363230324497034
745,1,947.6130952380952,896.765873015873,-76.13172381402951,943.4904180443393,913.4644817230703,951.735772431851,880.0672643086757,1.3066169823971465
746,1,963.6307692307693,147.73846153846154,-78.87554948046515,961.469833302898,158.72801821357976,965.7917051586405,136.7489048633433,1.6031156973606708
747,1,963.7746913580247,148.45679012345678,-68.2378847906226,959.6222485037266,158.8585793129082,967.9271342123228,138.05500093400536,1.2771015022168468
748,1,963.3229665071771,150.5334928229665,-43.28669555840038,953.7142642472965,159.58406412432453,972.9316687670577,141.4829215216085,1.4280418408748092
749,1,962.6780821917808,150.76255707762556,-32.63815377083861,951.2256114353335,158.09746768190138,974.1305529482282,143.42764647334974,1.6319609180608676
750,1,960.0246913580247,158.12345679012347,-73.49665942067845,957.0703503855784,168.0950097994859,962.979032330471,148.15190378076105,2.3935825052851163
751,1,958.0636942675159,159.19426751592357,-75.40122487149497,955.7448464992868,168.09724145881364,960.3825420357449,150.2912935730335,1.7138006435198891
752,1,1003.9607843137255,884.3790849673203,-82.77751020156398,1002.5024015762273,895.8870439432189,1005.4191670512238,872.8711259914216,1.8029322938421184
753,1,1009.1901408450705,888.0492957746479,31.7911044386947,997.2904978978282,880.6737620496795,1021.0897837923127,895.4248294996164,1.5464602325720045
754,1,1025.5338645418326,889.2159362549801,-94.17264161985062,1026.8435801333308,907.1682242726504,1024.2241489503344,871.2636482373098,1.8412673021458437
755,1,1032.7726995734308,887.2583790371724,-95.89778322648885,1034.6222725033426,905.1631013186527,1030.923126643519,869.3536567556921,1.3286946827501138
756,1,1033.163879598662,900.7658862876254,-93.86665744480878,1034.4586256354658,919.9221811459789,1031.8691335618585,881.609591429272,7.754119161005401
757,1,1046.7808219178082,904.7945205479452,-94.82937559535549,1048.0604906906697,919.9405579119478,1045.5011531449468,889.6484831839426,3.245187262397639
758,0,,,,,,,,
759,0,,,,,,,,
760,1,952.5948717948718,159.07179487179488,-12.35147657855624,945.5615245356007,160.6119332845696,959.6282190541428,157.53165645902016,1.4979756101651174
761,0,,,,,,,,
762,0,,,,,,,,
763,0,,,,,,,,
764,0,,,,,,,,
765,0,,,,,,,,
766,0,,,,,,,,
767,1,980.258064516129,149.6236559139785,-108.8155872565215,982.7092409747287,156.8175237171013,977.8068880575294,142.4297881108557,3.2924901386459307
768,1,979.2142857142857,150.02380952380952,-115.81216478789577,982.6976636445481,157.22562028187312,975.7309077840232,142.82199876574592,2.2488585447330784
769,1,978.472,149.512,-105.72986156612421,980.9661397564078,158.36746536752906,975.9778602435922,140.65653463247094,5.298544327921118
770,1,977.2296296296296,149.6074074074074,-99.6438794601208,978.8378582438347,159.0717404913839,975.6214010154245,140.1430743234309,4.011848148462912
771,1,977.7322834645669,149.60629921259843,-100.97762764922481,979.4080294812426,158.2452734160323,976.0565374478912,140.96732500916457,3.7203890397723534
772,1,977.1328125,149.4609375,-98.42712047713297,978.5397047491122,158.95728701965163,975.7259202508878,139.96458798034837,4.30191799387366
