frame,center_x,center_y,angle_deg,handle_x,handle_y,head_x,head_y,smoothed,interpolated,confidence
477,974.3479056735091,148.8802510600301,-84.19466845886525,973.2172653023049,159.91340727932578,975.4785460447134,137.84709484073443,1,0,1.0
478,973.7668142595871,148.8762664235011,-84.26945685815281,972.6099749162383,160.3347261958579,974.9236536029362,137.4178066511443,1,0,1.0
479,973.3548859217079,148.94026790574526,-84.53262190465699,972.2312293693958,160.69163954412454,974.4785424740201,137.18889626736592,1,0,1.0
480,973.0711097729788,148.9629066755136,-84.93400779733336,972.0094191670926,160.9275300020241,974.1328003788652,136.99828334900312,1,0,1.0
481,972.8334402757898,148.98201182697144,-85.22163879846876,971.8270413954699,161.12690356211203,973.8398391561099,136.83712009183085,1,0,1.0
482,972.5414629491169,148.91691519753675,-86.24260399018439,971.7337329918383,161.28280711946286,973.3491929063953,136.55102327561062,1,0,1.0
483,972.3359915958936,148.79994868992304,-87.30043573693298,971.7455976808088,161.3457792446482,972.9263855109784,136.25411813519787,1,0,1.0
484,972.185341061139,148.6454482670427,-87.4509355546468,971.6225009460454,161.39018142086252,972.7481811762327,135.90071511322284,1,0,1.0
485,971.9990653608768,148.6036501856051,-87.78960242374991,971.5022645558417,161.56256364116905,972.4958661659116,135.6447367300411,1,0,1.0
486,971.8171137692907,148.46747877941255,-87.95543597864594,971.3412783410417,161.6527696045263,972.2929491975399,135.28218795429876,1,0,1.0
487,971.7497902845714,148.45578286093226,-87.37846585999866,971.1340222286865,161.82348176287047,972.3655583404566,135.08808395899402,1,0,1.0
488,971.747034249899,148.44304584878398,-87.0805939944373,971.0509378956231,161.97006005707908,972.4431306041749,134.91603164048888,1,0,1.0
489,984.8469337430348,84.29491556361478,-87.70278976584456,984.4759719532371,97.09279938657454,985.2178955328325,71.497031740655,1,0,1.0
490,980.7105671702168,100.3812855387402,-86.5176884754496,979.867674223337,112.97267558916701,981.5534601170964,87.78989548831336,1,0,1.0
491,952.144462899799,242.74517394336166,-85.64298684173555,950.8501570627991,258.09948258961396,953.4387687367991,227.39086529710931,1,0,1.0
492,930.4379572044122,349.44951541676267,-85.60295878385028,928.9630162678393,366.9802333893071,931.9128981409849,331.91879744421834,1,0,1.0
493,915.8883358549629,420.53486027472906,-85.63371473145139,914.3046475148217,439.5737937185206,917.4720241951039,401.4959268309375,1,0,1.0
494,907.9709853950947,455.99823604408857,-85.99918935519436,906.4323410582956,476.0551527747414,909.5096297318939,435.94131931343577,1,0,1.0
495,907.6989526428233,456.0430066987374,-86.92684162989862,906.4059191290161,476.3306412606337,908.9919861566307,435.7553721368412,1,0,1.0
496,914.8935577374772,420.59471871534095,-88.20753808215498,914.0058111455808,440.4901721445728,915.7813043293736,400.699265286109,1,0,1.0
497,929.3676758784704,349.75516883656746,-89.63444020809632,928.9895553742087,368.64777125707053,929.7457963827326,330.86256641606445,1,0,1.0
498,950.5446154869853,243.05871747372055,-91.32639428689075,950.8074881870193,260.66352390935424,950.2817427869513,225.45391103808691,1,0,1.0
499,991.1643662215613,31.79334507889721,-100.45192616691884,994.7096727981414,48.01194484122965,987.6190596449812,15.574745316564766,1,0,1.0
500,991.0996205865818,33.4249462029254,-98.4071392962745,993.6499601406009,48.41285792587456,988.5492810325625,18.43703447997627,1,0,1.0
501,964.2362375254835,182.35501849560615,-86.67138385196557,963.7649923670928,195.64313776246678,964.7074826838743,169.06689922874546,1,0,1.0
502,944.1056108258472,314.255754144065,-73.7605743950422,938.3794381290202,326.1055926835798,949.8317835226742,302.4059156045503,1,0,1.0
503,919.7112752888552,474.23560182212196,-57.18785178020704,907.4444155757465,484.15242979802684,931.9781350019638,464.31877384621714,1,0,1.0
504,892.7120373873616,643.1155235645327,-36.6700754160195,873.9425196570512,649.2812481531582,911.4815551176721,636.9497989759072,1,0,1.0
505,868.7365577087335,801.4469296039399,-19.234357987941465,843.7305101945509,804.9853132066532,893.7426052229162,797.9085460012265,1,0,1.0
506,839.6855389493114,998.2855245212023,1.8659079620291263,806.6832857125376,998.6628719734996,872.6877921860853,997.9081770689052,1,0,1.0
507,830.6671494100167,1062.787969485783,8.537441065815326,794.9052084989423,1062.5629616597257,866.429090321091,1063.0129773118401,1,0,1.0
508,841.7094286908405,994.5987390311163,0.757473689992961,808.4290674167962,996.3431630350394,874.9897899648851,992.854315027193,1,0,1.0
509,874.0399139402114,794.0863466352471,-21.165126948371018,848.3974438427026,799.4020863730409,899.6823840377203,788.770606897453,1,0,1.0
510,897.577245078697,635.403389654005,-38.24844740318912,878.1435640986643,643.6478605798168,917.0109260587299,627.1589187281933,1,0,1.0
511,921.8599827297232,468.2768995681557,-55.00954171567159,909.3516297893461,478.6518621204916,934.3683356701004,457.90193701581984,1,0,1.0
512,946.2361322970103,310.5865484800447,-74.34333735263192,939.6829816599707,325.82089714819,952.7892829340499,295.35219981189937,1,0,1.0
513,965.3238937358803,181.5555034926009,-88.45305101588303,963.9380592283079,199.523173268841,966.7097282434524,163.58783371636088,1,0,1.0
514,976.3040948300886,99.12531632098171,-95.4932173742285,978.567253215434,117.6877802520545,974.0409364447431,80.56285238990893,1,0,1.0
515,978.6880507049285,81.93816584296643,-97.75701590925934,981.609972194222,101.09774258599263,975.766129215635,62.778589099940206,1,0,1.0
516,969.2580130822846,149.36879411065905,-90.27420229588161,969.324880754242,166.4792974799597,969.1911454103272,132.25829074135842,1,0,1.0
517,970.484275236252,149.11344927239665,-89.6802327030866,970.3994168453357,164.80897819870825,970.5691336271682,133.41792034608505,1,0,1.0
518,971.2918040308928,148.70830774575023,-89.12307154062498,971.0627273012676,163.50342286143572,971.5208807605179,133.91319263006477,1,0,1.0
519,971.8805301650233,148.6328873199763,-88.9849230853543,971.6331772187829,162.95250657420218,972.1278831112638,134.3132680657504,1,0,1.0
520,972.1923664792517,149.73487039144993,-89.6445933375858,972.1692269902981,164.01512806070247,972.2155059682054,135.4546127221974,1,0,1.0
521,972.3640843567914,150.85665793835523,-90.99583891826127,972.7564506501417,165.4556101675971,971.9717180634411,136.2577057091134,1,0,1.0
522,971.7136635186579,152.01607983542084,-92.25507789334542,972.4430644890741,167.17452886432955,970.9842625482416,136.85763080651213,1,0,1.0
523,970.7217057337137,153.07869205910504,-93.26131127667054,971.7124272749852,168.83222551931235,969.7309841924423,137.32515859889773,1,0,1.0
524,969.5172971295708,153.3801790747198,-94.14907690887442,970.7210482652915,169.78359933224158,968.3135459938501,136.97675881719803,1,0,1.0
525,968.7168776971959,153.20225356731424,-94.28311152423615,969.9359756800495,169.9682028254415,967.497779714342,136.436304309187,1,0,1.0
526,968.5998914981042,152.68406437549217,-94.2787071053596,969.8061644065901,169.2033326748827,967.3936185896181,136.16479607610168,1,0,1.0
527,968.8884588818906,151.50348808682742,-93.96997782065664,970.0052618094584,167.51196058129347,967.771655954323,135.49501559236137,1,0,1.0
528,968.7125382684269,149.92561145034608,-93.7195246452699,969.7673255709126,166.119176569695,967.6577509659412,133.73204633099715,1,0,1.0
529,968.4173870827465,148.480456118357,-93.34477137752174,969.389264489419,165.1703795692877,967.4455096760738,131.79053266742633,1,0,1.0
530,968.1777734243036,147.97500600513303,-93.83934416924245,969.352874156386,165.3504377818921,967.0026726922213,130.59957422837388,1,0,1.0
531,968.1131220772509,147.45996570983385,-94.52964446770338,969.5213599743824,165.3058226189896,966.704884180119,129.61410880067805,1,0,1.0
532,967.7820573621688,147.62244433117814,-93.94437182781357,968.9992848617059,165.61176271830175,966.5648298626315,129.63312594405457,1,0,1.0
533,967.5097006149024,149.16719603832544,-95.68010158990546,969.3125365927776,167.2925433866594,965.7068646370269,131.04184868999147,1,0,1.0
534,967.5455378781894,151.0283439017842,-97.1843446735688,969.8091080184722,169.07627955001337,965.2819677379068,132.98040825355508,1,0,1.0
535,967.5697747794129,153.56899893536502,-100.89617453548573,970.99700893484,171.36807274101022,964.1425406239857,135.76992512971984,1,0,1.0
536,967.7731261124559,156.39991715796424,-105.71023343861492,972.6810769098702,173.77292125560334,962.8651753150414,139.0269130603251,1,0,1.0
537,968.2112209036552,159.8941422584836,-111.15718899483494,974.7755696503073,176.83184030343193,961.6468721570031,142.95644421353524,1,0,1.0
538,968.3620251004063,161.4542829941476,-113.95882977081443,975.7571228498296,178.02338849209175,960.966927350983,144.88517749620343,1,0,1.0
539,968.1649320410575,161.0826051932728,-114.06058842181784,975.5517349496761,177.43289819613813,960.7781291324391,144.73231219040744,1,0,1.0
540,985.1527115467729,107.00465446615334,-119.25968199449206,993.0174068418685,124.18197374221963,977.2880162516776,89.82733519008707,1,0,1.0
541,963.2463209708039,169.92793834897032,-106.54971339382385,968.4929005719654,185.61432181532234,957.9997413696426,154.2415548826183,1,0,1.0
542,963.6208419862616,165.2869567186656,-97.80254479704467,966.8231107802844,180.15436775169098,960.4185731922389,150.41954568564026,1,0,1.0
543,946.4511595537467,211.92026107266727,-84.12915821689582,946.7300152140126,225.54046461956878,946.1723038934808,198.3000575257658,1,0,1.0
544,918.2718318344075,296.4500098624082,-79.77420916811153,917.3640848241439,309.0687293179904,919.1795788446713,283.83129040682593,1,0,1.0
545,882.1960888171868,403.9194897405742,-77.70488694937683,880.8654795491939,415.5051441522578,883.5266980851795,392.3338353288906,1,0,1.0
546,843.1173044277868,520.2586361480138,-72.78537350779143,840.7513923044432,530.6535911451404,845.4832165511305,509.8636811508874,1,0,1.0
547,805.7583401905263,630.9478689135981,-70.08304700918487,802.7119262496226,640.8433215267536,808.80475413143,621.0524163004425,1,0,1.0
548,774.948613050313,718.7048509640297,-68.33582551945935,771.0879015538885,728.7300311571139,778.8093245467376,708.6796707709457,1,0,1.0
549,755.5640522409103,770.0482549484129,-70.13449369950516,751.4579174546384,781.1422185596051,759.6701870271821,758.9542913372206,1,0,1.0
550,752.7538381826778,770.2733914317612,-74.84607642673805,748.8563009011268,783.0304811282023,756.6513754642287,757.5163017353202,1,0,1.0
551,728.3489838804721,836.8576339665872,-67.97964505301204,723.1318462170118,849.7091610618986,733.5661215439324,824.0061068712758,1,0,1.0
552,743.109519493656,784.6723158006536,-71.62072077291717,738.4108650449889,798.8904954634318,747.8081739423228,770.4541361378756,1,0,1.0
553,740.2010310332785,784.8318833957127,-64.42784178183953,733.9607027296872,798.8336686949581,746.4413593368698,770.8300980964673,1,0,1.0
554,738.4173474876113,785.263968508726,-69.81076675247743,733.3473570007179,799.4158470568101,743.4873379745047,771.1120899606418,1,0,1.0
555,736.0617124656668,785.2322660427601,-74.45700262374828,731.9566754762818,800.1231897585465,740.1667494550517,770.3413423269737,1,0,1.0
556,733.6561914900722,785.7955512537794,-70.5059174191285,728.7811794083996,800.0387080028528,738.5312035717448,771.5523945047061,1,0,1.0
557,731.2008781983114,786.6372692027521,-63.85663768261483,724.9893815536332,799.6740850559175,737.4123748429897,773.6004533495866,1,0,1.0
558,728.6040657649785,787.64756801255,-53.545046986886476,720.3850830985601,798.7784756824635,736.8230484313968,776.5166603426363,1,0,1.0
559,725.1422447769714,788.4933221802302,-44.495980581909095,715.0560668801836,798.3576285829993,735.2284226737594,778.6290157774611,1,0,1.0
560,724.0733960344319,790.8564894221197,-22.55102221461361,710.3646124118277,796.1619011284997,737.7821796570361,785.5510777157397,1,0,1.0
561,722.9986421688182,792.3553535176759,-11.168544092737902,707.5812332922864,794.9927962101799,738.4160510453501,789.7179108251717,1,0,1.0
562,720.8942616242008,793.185635668319,-8.568177240811004,705.427944805632,794.448059447308,736.3605784427697,791.9232118893301,1,0,1.0
563,720.2410126013474,793.4389058388152,-11.797437815568522,705.8241916814983,794.77919263189,734.6578335211966,792.0986190457403,1,0,1.0
564,719.8558344857604,791.7800366738668,-31.881779146000277,709.7958700324825,796.4801764268668,729.9157989390385,787.079896920867,1,0,1.0
565,719.5269512823429,791.1507755435773,-50.03377501108856,713.0808213951193,798.9485375814902,725.9730811695664,783.3530135056642,1,0,1.0
566,696.557189944006,845.6780909156137,-52.902411994614816,689.2188494539384,855.1159531590697,703.8955304340736,836.2402286721574,1,0,1.0
567,700.9453982647286,832.7468825317109,-57.32264675839289,693.2073225303468,843.6161101745402,708.6834739991104,821.8776548888815,1,0,1.0
568,726.4517654785359,767.1936500865295,-61.4641629528046,718.5584610164335,778.8927683234328,734.345069940638,755.4945318496261,1,0,1.0
569,767.0565743772935,664.0771579047492,-63.47818803198732,758.9640280766847,675.9451905671008,775.1491206779023,652.2091252423978,1,0,1.0
570,818.9460137022533,539.446640296547,-56.45089863872966,809.8008820706109,548.2384339121538,828.0911453338958,530.6548466809401,1,0,1.0
571,872.5033425554773,406.1254996736485,-60.927917559797905,864.4868413375777,414.1866474151841,880.5198437733771,398.0643519321129,1,0,1.0
572,923.2198233715687,279.8250216051259,-71.35483158732646,917.8112602923196,287.7690037482834,928.6283864508176,271.88103946196844,1,0,1.0
573,966.7324892781878,175.48399205220883,-85.6161693286675,964.9300132224045,184.28976291869708,968.5349653339711,166.6782211857205,1,0,1.0
574,994.8112964179742,108.01984058989066,-100.26774242118964,996.8395546450579,117.9505565636202,992.7830381908904,98.08912461616114,1,0,1.0
575,1001.3677917126583,94.36872063715671,-102.69828059731458,1004.2200992415505,103.4443310568258,998.5154841837659,85.29311021748762,1,0,1.0
576,989.8668410073649,117.81585716226795,-97.41103680456237,990.8071502486484,126.00482219354237,988.9265317660813,109.62689213099351,1,0,1.0
577,997.873967340411,94.62287342504092,-97.94325528013289,998.7418632679155,102.39255498133733,997.0060714129065,86.85319186874449,1,0,1.0
578,990.0118436265013,148.01916789783678,-105.84355106125128,992.7300198127359,155.60771581427187,987.293667440267,140.43061998140172,1,0,1.0
579,957.5048644189594,244.1750398479806,-108.65143191914649,960.9356825254595,252.22091594124822,954.0740463124589,236.12916375471292,1,0,1.0
580,907.415434026087,367.6168915080373,-107.3590240630474,910.5996059506471,376.3695510384106,904.2312621015269,358.86423197766413,1,0,1.0
581,847.1373157662213,503.0583885893546,-101.79248191211877,849.1343378868885,513.0816305882447,845.1402936455539,493.03514659046454,1,1,0.5
582,781.4820862827296,637.690681536029,-96.58813657494879,782.0196316744821,649.6727662549356,780.9445408909771,625.7085968171226,1,0,1.0
583,723.5704526002884,750.2635156856261,-87.4037564820105,722.1017122521196,763.4610550113563,725.039192948457,737.0659763598958,1,0,1.0
584,679.9604490488431,827.595731019305,-79.99151338478035,676.8279816486395,842.2143675685159,683.0929164490466,812.9770944700944,1,0,1.0
585,657.9097695294072,851.3325074088893,-62.37468538497414,651.4285220921793,864.2863371131905,664.3910169666351,838.3786777045882,1,0,1.0
586,662.7570879159224,811.2790041633446,-51.16827177825118,654.3101865776114,823.207693169697,671.2039892542332,799.350315156992,1,0,1.0
587,675.8480505376195,769.2517392949383,-36.499799996777426,664.3352749245485,778.3884890192394,687.3608261506906,760.1149895706371,1,0,1.0
588,685.913680837011,768.0754461182928,-34.48511386279297,674.2053291590232,775.3657025760176,697.6220325149988,760.7851896605681,1,0,1.0
589,688.1750405541643,760.5329603871621,-32.06058717795551,675.9112477855008,767.0187850397817,700.4388333228279,754.0471357345424,1,0,1.0
590,687.1670493720078,754.9910973214321,-33.56137433690917,674.8971862807354,761.9965408697051,699.4369124632801,747.9856537731591,1,0,1.0
591,683.0857971093094,752.683189846902,-40.68284080684403,671.7823212110061,761.8214294610639,694.3892730076126,743.5449502327403,1,0,1.0
592,675.1113771689015,754.4745531156229,-52.706967331237394,665.6487408250002,767.1813562751468,684.5740135128028,741.7677499560991,1,0,1.0
593,669.8423640998963,753.8923885937013,-64.73030796466416,662.624021041685,769.973064602055,677.0607071581076,737.8117125853475,1,0,1.0
594,665.2411752237201,755.0125265797608,-77.70355770835289,660.6243111941943,774.7030849061583,669.858039253246,735.3219682533631,1,0,1.0
595,662.5354341248621,754.2804601211541,-82.53875782603004,659.5935546528061,775.3342895264077,665.4773135969181,733.2266307159007,1,0,1.0
596,659.8482895822874,756.175581850016,-92.66171838686408,659.6896217198741,779.4177878801528,660.0069574447009,732.9333758198791,1,0,1.0
597,656.9349437993444,757.6356327310493,-90.94840315579764,656.8861427155739,780.3141119360253,656.983744883115,734.9571535260734,1,0,1.0
598,653.441334022507,760.3313153834708,-91.88483126588238,654.400031824864,782.4644709160416,652.48263622015,738.1981598509001,1,0,1.0
599,648.9975743382455,763.6293908413198,-89.06497655298905,650.2634565031057,784.0830419838526,647.7316921733853,743.1757396987871,1,0,1.0
600,642.0661888144122,768.0633338089239,-76.40896851803288,641.8663392172803,785.8348216234167,642.2660384115442,750.2918459944311,1,1,0.5
601,633.8856186595742,773.5355268024716,-61.62075140148042,631.6926739224762,788.0027086009616,636.0785633966724,759.0683450039817,1,1,0.5
602,625.1038662157079,778.78555796091,-67.1540529461889,623.0144524265074,790.8773445488187,627.1932800049082,766.6937713730014,1,1,0.5
603,616.3398332771476,784.3536506531115,-54.566661027546296,612.5267913227517,792.4728416632831,620.1528752315434,776.2344596429398,1,1,0.5
604,607.9095874095359,791.2852398025909,-48.076113516060474,603.0217647615854,796.7652768823615,612.7974100574863,785.8052027228205,1,0,1.0
605,600.2827910321168,799.7057954081691,-63.63373346082449,597.8277873221994,804.6814049733541,602.7377947420343,794.7301858429843,1,1,0.5
606,594.4393169379391,807.0799746864818,-71.44083915238062,593.1777210873672,811.4869490506928,595.7009127885109,802.6730003222706,1,0,1.0
607,591.6342668754738,810.9879931888195,-72.79854766645808,590.515074099767,814.9556489150654,592.7534596511805,807.0203374625737,1,0,1.0
608,592.5577904290483,809.738367356319,-68.37698777881455,590.6225309117401,813.4555852219416,594.4930499463565,806.0211494906966,1,0,1.0
609,597.3487683527478,802.0881074832412,-59.206961562910195,593.7115665681911,805.8851217699581,600.9859701373044,798.291093196524,1,0,1.0
610,605.6179916276893,788.1363590148947,-43.59359996633535,599.3236737674822,791.8104353855715,611.9123094878962,784.4622826442178,1,0,1.0
611,621.1794636809283,748.0205342359409,-35.89627684182883,615.0698851209611,752.1916196549471,627.2890422408955,743.8494488169345,1,1,0.5
612,631.6179689096894,737.864547379995,-30.231906924336414,621.1070806574244,741.0669748038081,642.1288571619543,734.6621199561819,1,1,0.5
613,646.2145107840823,728.8208015118641,-16.858344444987193,632.2342744874866,732.2775323507155,660.1947470806782,725.364070673013,1,0,1.0
614,660.3515395525421,727.0444670866354,-26.119948097849687,646.7381417154037,733.5922664367083,673.9649373896805,720.4966677365628,1,0,1.0
615,671.0506670349896,736.9395045873757,-48.91922245160633,660.9322400623427,747.1696904041014,681.1690940076364,726.7093187706502,1,0,1.0
616,672.8321041313372,767.3106637868188,-45.111939238881995,663.6275648355164,777.5597787812858,682.0366434271582,757.061548792352,1,0,1.0
617,670.8269722693748,804.610770590117,-35.003870690221916,662.3404054309074,813.4547854972411,679.3135391078423,795.7667556829929,1,0,1.0
618,673.0621957316256,830.1950950897128,-31.048744276824166,665.9973305362173,838.2653318184916,680.1270609270339,822.124858360934,1,1,0.5
619,679.5567137030755,840.1509994211375,-37.164483982929674,675.3372610629169,848.2033741459129,683.7761663432342,832.0986246963621,1,1,0.5
620,688.5872125164202,832.8050112461536,-38.33255016781077,685.9762666796498,840.2338084713301,691.1981583531904,825.3762140209774,1,0,1.0
621,679.19448333533,853.6484403585509,-40.945111561751176,678.0822002345697,860.6533166525267,680.3067664360904,846.6435640645757,1,1,0.5
622,689.3065900070021,835.9752979930201,-41.38535643009857,684.5032317291905,841.7157716673494,694.1099482848139,830.2348243186909,1,0,1.0
623,725.3210878505747,750.459599464848,-60.30006081432579,721.7977414519048,758.608791142949,728.8444342492446,742.3104077867471,1,0,1.0
624,773.2312021448511,631.9538201912121,-80.66411477422514,771.5447322182363,642.5892858500198,774.917672071466,621.3183545324043,1,0,1.0
625,824.586697997661,501.69938505862416,-95.06889197617774,824.5007090603857,513.8189792413891,824.6726869349362,489.5797908758591,1,0,1.0
626,,,,,,,,0,0,0.0
627,,,,,,,,0,0,0.0
628,,,,,,,,0,0,0.0
629,,,,,,,,0,0,0.0
630,,,,,,,,0,0,0.0
631,,,,,,,,0,0,0.0
632,,,,,,,,0,0,0.0
633,,,,,,,,0,0,0.0
634,,,,,,,,0,0,0.0
635,,,,,,,,0,0,0.0
636,,,,,,,,0,0,0.0
637,,,,,,,,0,0,0.0
638,,,,,,,,0,0,0.0
639,,,,,,,,0,0,0.0
640,,,,,,,,0,0,0.0
641,,,,,,,,0,0,0.0
642,,,,,,,,0,0,0.0
643,,,,,,,,0,0,0.0
644,,,,,,,,0,0,0.0
645,,,,,,,,0,0,0.0
646,,,,,,,,0,0,0.0
647,,,,,,,,0,0,0.0
648,,,,,,,,0,0,0.0
649,,,,,,,,0,0,0.0
650,,,,,,,,0,0,0.0
651,,,,,,,,0,0,0.0
652,,,,,,,,0,0,0.0
653,,,,,,,,0,0,0.0
654,,,,,,,,0,0,0.0
655,,,,,,,,0,0,0.0
656,,,,,,,,0,0,0.0
657,,,,,,,,0,0,0.0
658,,,,,,,,0,0,0.0
659,,,,,,,,0,0,0.0
660,870.3732805909397,381.68288233248745,-96.21520738036561,870.899368991016,392.8121180013008,869.8471921908636,370.55364666367416,1,0,1.0
661,913.2952564724011,269.7927493296004,-97.52163918600039,914.593342765214,279.8705926044224,911.9971701795882,259.7149060547783,1,0,1.0
662,952.3353670747488,172.20765982821325,-103.71773446591203,954.7910662613143,182.30248308786162,949.8796678881831,162.1128365685649,1,0,1.0
663,995.8917032318354,44.07579823305615,-120.74674804862272,1003.2645000482792,54.43208572511471,988.5189064153919,33.71951074099753,1,0,1.0
664,978.6283741342556,112.86310372987325,-108.68277982647155,981.4138171310012,122.23280738254346,975.8429311375099,103.49340007720305,1,0,1.0
665,940.2960224983462,226.45182843688195,-100.28675856061862,939.7130634709299,235.44488749392377,940.8789815257626,217.45876937984013,1,0,1.0
666,927.7194674306277,271.71929155213843,-94.66271362327848,924.821282634234,280.4003078464131,930.6176522270212,263.0382752578637,1,0,1.0
667,920.3512894546145,298.82298370164716,-90.0846360925152,915.8739204447045,307.43008195205346,924.8286584645243,290.2158854512408,1,0,1.0
668,917.8742067829295,307.8736473614341,-89.09835450409486,912.9580058126421,316.4144982865194,922.7904077532166,299.3327964363489,1,0,1.0
669,920.3775329236788,298.89832407644866,-91.19974460171065,916.0953927680134,307.4708843060714,924.6596730793444,290.3257638468258,1,0,1.0
670,927.7729397367923,271.6392484590103,-95.93231299216521,925.0680849286501,280.2238720928852,930.4777945449343,263.0546248251353,1,0,1.0
671,940.0969816320742,226.38525080732524,-102.78321379814764,939.87374947376,235.10258925478237,940.3202137903884,217.6679123598681,1,0,1.0
672,957.2643384947633,163.10603143805486,-112.36081405594362,960.5214624248079,172.0133267779856,954.0072145647187,154.19873609812416,1,0,1.0
673,979.3062917003317,81.76276134166832,-124.6879946719784,987.0464823559498,90.95014449633939,971.5661010447135,72.57537818699724,1,0,1.0
674,961.2332088515041,147.23798614430493,-116.25025655386702,965.6177036209697,156.1089236927715,956.8487140820384,138.36704859583836,1,0,1.0
675,961.3335311613869,147.21131647179908,-115.39450985714956,965.6214614344552,156.30361470642617,957.0456008883184,138.11901823717199,1,0,1.0
676,961.3992601007552,147.54641454684838,-111.64777750724207,965.1045148697065,156.9541929846796,957.6940053318042,138.1386361090171,1,0,1.0
677,961.6582616478074,147.9982132125682,-105.4205551751503,964.335847512914,157.7917584137578,958.9806757827006,138.20466801137857,1,0,1.0
678,961.8400957174492,148.59276132435434,-100.00076092987788,963.6071110891755,158.7176446156762,960.0730803457232,138.46787803303252,1,0,1.0
679,961.9473616375747,149.2061548681226,-94.992364567288,962.8565060979845,159.57307361827426,961.0382171771647,138.83923611797104,1,0,1.0
680,961.8302780623114,149.97504601515763,-89.05514485536736,961.6267156478463,160.3785571872846,962.0338404767767,139.57153484303063,1,0,1.0
681,962.0495766154584,150.40166783151608,-86.83366027030104,961.4935255182509,161.09864808653472,962.6056277126656,139.7046875764974,1,0,1.0
682,962.248757598662,150.7786579522018,-86.45001507851418,961.6299802790834,161.70856008678686,962.8675349182406,139.8487558176168,1,0,1.0
683,962.3355301759908,151.24295601158758,-85.15805830482176,961.4556675178758,162.3707499259639,963.2153928341061,140.11516209721123,1,0,1.0
684,962.7937476043651,150.91611079880687,-87.17151629624425,962.3290917002819,162.37358520898505,963.258403508448,139.45863638862875,1,0,1.0
685,963.4466073791276,150.35147279455674,-90.0251752851504,963.5424322259196,162.25644664092255,963.3507825323356,138.44649894819094,1,0,1.0
686,963.8577898736133,150.23047081456505,-91.49187637966362,964.2510310414646,162.50099208565837,963.4645487057621,137.95994954347174,1,0,1.0
687,964.3118234115368,150.38144650637582,-90.73280403976642,964.5100462013393,163.0155513289148,964.1136006217346,137.74734168383682,1,0,1.0
688,964.6207223657746,150.35958531062929,-91.17983744701198,964.8867177576967,163.22370647464507,964.3547269738525,137.49546414661347,1,0,1.0
689,965.2185960202089,150.31454584649205,-91.34694002900432,965.5528163579509,163.5917408264689,964.8843756824667,137.03735086651517,1,0,1.0
690,965.3654386337685,150.09349404356982,-91.18770132530923,965.6899135597218,163.5484836512039,965.0409637078151,136.63850443593577,1,0,1.0
691,965.9064662752081,149.400409622832,-92.8285957200647,966.6462485051682,163.3711241944501,965.1666840452483,135.42969505121388,1,0,1.0
692,965.5656203031429,148.65975198737573,-94.10394520630851,966.5412115597912,162.3424019697233,964.5900290464947,134.97710200502814,1,0,1.0
693,965.2110751713534,148.11335862569499,-95.0392415645664,966.3833195165037,161.54161223618397,964.0388308262031,134.68510501520598,1,0,1.0
694,965.4244357367195,147.2299811138784,-97.57603341115097,967.2004143467901,160.68237942866995,963.648457126649,133.77758279908687,1,0,1.0
695,965.6836781794153,146.84624453619273,-98.50280182975462,967.6992274689138,160.5268321842888,963.6681288899169,133.1656568880967,1,0,1.0
696,966.063701401026,146.9311047331686,-98.47093774754597,968.0992516583137,160.9868230804032,964.0281511437386,132.875386385934,1,0,1.0
697,966.4490422767956,147.3316354024795,-97.37800684173064,968.2721463592313,161.86524766122184,964.6259381943601,132.7980231437372,1,0,1.0
698,967.0402168268272,147.62999557635686,-97.12492630316066,968.8603718566269,162.74210264612344,965.2200617970275,132.51788850659028,1,0,1.0
699,968.0082693889265,148.0083371621813,-96.64817523646413,969.8173765694232,164.03855960481027,966.1991622084297,131.9781147195523,1,0,1.0
700,968.5233965332679,148.2110155608107,-96.01385920678047,970.2637957192239,164.91913928184306,966.7829973473117,131.50289183977833,1,0,1.0
701,968.967429546005,148.3248689775124,-95.21493133455053,970.5969521289153,165.619923311295,967.3379069630946,131.02981464372982,1,0,1.0
702,968.8083943040388,148.1681689505205,-95.57744847957846,970.5030274934544,165.43609895401312,967.1137611146229,130.9002389470279,1,0,1.0
703,968.9191539174201,148.142484781896,-95.90865603388505,970.722155816585,165.52754774115164,967.1161520182554,130.75742182264042,1,0,1.0
704,969.0742609088238,148.12402137217467,-96.22610672647943,970.9785261446757,165.5937246046285,967.1699956729719,130.65431813972083,1,0,1.0
705,969.2063674309428,148.08396291069067,-96.04769204287422,971.0645462089201,165.57735194484667,967.3481886529657,130.59057387653465,1,0,1.0
706,969.2563564873797,148.1216273254721,-95.92455445311424,971.0599571178776,165.43950879530823,967.4527558568818,130.803745855636,1,0,1.0
707,968.8806575414403,148.06795320880934,-96.06829842901645,970.671576605677,164.90130288714,967.0897384772036,131.2346035304787,1,0,1.0
708,968.4056402486153,148.04481941945758,-96.10386391936774,970.1361925796037,164.27842310517593,966.6750879176269,131.81121573373926,1,0,1.0
709,967.898038881108,148.08086870698742,-96.51384055303247,969.6593108300342,163.70386539106588,966.1367669321819,132.45787202290896,1,0,1.0
710,966.9954350358792,147.914550593582,-96.27250130137963,968.6233162733259,162.78269308124842,965.3675537984325,133.04640810591562,1,0,1.0
