frame,time_sec,detected,x1,y1,x2,y2,conf
707,11.795117,1,948.8690795898438,132.00682067871094,990.9141235351562,157.3579559326172,0.33822861313819885
708,11.811800,1,948.7183227539062,132.3491668701172,990.6253051757812,157.4761505126953,0.3781142234802246
709,11.828483,1,948.819580078125,132.20230102539062,987.99462890625,157.6906280517578,0.3887522518634796
710,11.845167,1,948.8114013671875,131.9158935546875,985.5819091796875,157.2975616455078,0.3150271773338318
711,11.861850,1,948.90966796875,131.90472412109375,983.4298095703125,157.2466278076172,0.2934710681438446
712,11.878533,1,948.8787231445312,131.81639099121094,983.2465209960938,157.28550720214844,0.32688286900520325
713,11.895217,1,948.9288940429688,132.10255432128906,982.2742309570312,157.22467041015625,0.29898011684417725
714,11.911900,1,948.9457397460938,131.82240295410156,980.6493530273438,157.1281280517578,0.2865331768989563
715,11.928583,1,948.9144287109375,131.70924377441406,982.45751953125,157.08042907714844,0.25021302700042725
716,11.945267,1,948.8746948242188,131.6358642578125,983.9580688476562,157.01776123046875,0.24822832643985748
717,11.961950,1,948.8787231445312,131.4983367919922,984.1309204101562,157.1598358154297,0.32265886664390564
718,11.978633,1,948.891357421875,131.3798370361328,980.0656127929688,157.03350830078125,0.25475355982780457
719,11.995317,1,951.5121459960938,139.45481872558594,988.1281127929688,157.53936767578125,0.17132335901260376
720,12.012000,1,948.6168823242188,131.333740234375,983.3889770507812,158.2505645751953,0.13361014425754547
721,12.028683,1,972.5654296875,141.0266876220703,988.447998046875,157.67770385742188,0.11289209872484207
722,12.045367,1,972.8582153320312,141.18722534179688,988.6210327148438,157.18482971191406,0.12468432635068893
723,12.062050,1,971.9827880859375,140.5570831298828,988.89697265625,156.60801696777344,0.10992772877216339
724,12.078733,1,949.3928833007812,132.61386108398438,982.1978759765625,156.80096435546875,0.13405312597751617
725,12.095417,1,949.3771362304688,133.31983947753906,982.5862426757812,156.6741485595703,0.20460949838161469
726,12.112100,1,949.3302612304688,134.08602905273438,982.5712280273438,156.6891326904297,0.20361945033073425
727,12.128783,1,949.3573608398438,134.81776428222656,984.1492309570312,156.81361389160156,0.19843366742134094
728,12.145467,1,949.24951171875,134.53175354003906,983.8884887695312,157.29180908203125,0.2576904892921448
729,12.162150,1,949.4382934570312,135.1396484375,984.3151245117188,157.3802490234375,0.2142093926668167
730,12.178833,1,949.653076171875,133.77828979492188,983.2298583984375,157.99014282226562,0.15184547007083893
731,12.195517,1,949.8563232421875,133.9968719482422,983.3909912109375,157.32455444335938,0.13466565310955048
732,12.212200,1,949.9857788085938,133.55882263183594,981.2539672851562,157.13592529296875,0.18569114804267883
733,12.228883,1,950.0725708007812,133.06219482421875,982.5778198242188,156.9532928466797,0.24572375416755676
734,12.245567,1,949.8239135742188,133.936767578125,982.0559692382812,156.5799560546875,0.284478098154068
735,12.262250,1,877.9264526367188,875.4650268554688,908.502685546875,910.26220703125,0.34828490018844604
736,12.278933,1,949.5933837890625,135.63113403320312,983.1551513671875,156.748046875,0.3562389016151428
737,12.295617,1,949.4785766601562,135.1287841796875,983.1557006835938,156.3074493408203,0.4117142856121063
738,12.312300,1,949.4697875976562,136.0524139404297,982.4317016601562,156.2723388671875,0.4691542685031891
739,12.328983,1,949.5465087890625,136.22763061523438,982.6036376953125,156.69772338867188,0.48715758323669434
740,12.345667,1,897.4656372070312,877.3815307617188,947.5709838867188,930.7216186523438,0.5250649452209473
741,12.362350,1,903.0952758789062,877.6983032226562,952.6796875,927.4246215820312,0.679146945476532
742,12.379033,1,912.941162109375,875.3295288085938,957.427001953125,922.0146484375,0.40776631236076355
743,12.395717,1,948.7626953125,146.69639587402344,978.8126831054688,163.08909606933594,0.4081495404243469
744,12.412400,1,949.1682739257812,145.49053955078125,978.8112182617188,164.13011169433594,0.38298550248146057
745,12.429083,1,925.519775390625,878.931396484375,968.978759765625,913.4780883789062,0.33215293288230896
746,12.445767,1,948.412353515625,133.15390014648438,976.0508422851562,158.6399383544922,0.243585467338562
747,12.462450,1,948.6000366210938,131.37710571289062,976.7224731445312,159.83425903320312,0.1544024646282196
748,12.479133,1,948.64599609375,129.84031677246094,976.40185546875,162.58590698242188,0.185970276594162
749,12.495817,1,948.1796264648438,129.7881317138672,975.5520629882812,163.49899291992188,0.16423749923706055
750,12.512500,1,947.096923828125,149.1255340576172,973.8416748046875,167.73326110839844,0.26410743594169617
751,12.529183,1,947.2354125976562,150.39382934570312,970.627685546875,168.2272491455078,0.30907776951789856
752,12.545867,1,996.5044555664062,871.7847290039062,1025.2662353515625,891.3195190429688,0.17344476282596588
753,12.562550,1,1002.7333984375,869.2301025390625,1037.33154296875,895.233642578125,0.25285014510154724
754,12.579233,1,1002.2223510742188,874.3580932617188,1047.2236328125,906.48046875,0.38007786870002747
755,12.595917,1,1010.8304443359375,869.32568359375,1055.4775390625,907.6331787109375,0.46369418501853943
756,12.612600,1,1008.8765258789062,877.5879516601562,1056.931640625,910.6439819335938,0.16991254687309265
757,12.629283,1,1028.723388671875,887.2677612304688,1066.5068359375,915.0287475585938,0.21861456334590912
758,12.645967,0,,,,,
759,12.662650,0,,,,,
760,12.679333,1,946.3013305664062,150.85626220703125,960.0419311523438,168.82156372070312,0.1046009212732315
761,12.696017,0,,,,,
762,12.712700,0,,,,,
763,12.729383,0,,,,,
764,12.746067,0,,,,,
765,12.762750,0,,,,,
766,12.779433,0,,,,,
767,12.796117,1,973.8876953125,144.638916015625,992.3947143554688,157.5680389404297,0.133926659822464
768,12.812800,1,971.4537963867188,141.987060546875,991.6986694335938,158.041015625,0.18336327373981476
769,12.829483,1,968.841064453125,142.13790893554688,991.6593017578125,157.40780639648438,0.21607452630996704
770,12.846167,1,967.9940185546875,142.70965576171875,991.1180419921875,157.4425506591797,0.2816726565361023
771,12.862850,1,968.865966796875,142.64173889160156,990.901611328125,157.00498962402344,0.2624191641807556
772,12.879533,1,967.6744995117188,142.3614044189453,991.1892700195312,157.30697631835938,0.2940788269042969
773,12.896217,1,964.6749267578125,142.0003662109375,990.879150390625,156.9380645751953,0.33740049600601196
774,12.912900,1,962.0114135742188,142.00753784179688,990.7604370117188,157.0725860595703,0.477685809135437
775,12.929583,1,959.2102661132812,140.632568359375,990.7025756835938,157.14808654785156,0.5624507069587708
776,12.946267,1,955.0307006835938,139.61129760742188,991.5097045898438,158.9065399169922,0.594436526298523
777,12.962950,1,954.8580322265625,140.40472412109375,991.50732421875,158.26734924316406,0.59285569190979
778,12.979633,1,953.2862548828125,140.37228393554688,991.2623291015625,157.17678833007812,0.5749422311782837
779,12.996317,1,951.3872680664062,140.44529724121094,991.4586181640625,157.2838134765625,0.5060509443283081
780,13.013000,1,951.8032836914062,140.01197814941406,991.3786010742188,157.17166137695312,0.5511608123779297
781,13.029683,1,952.0166625976562,137.9958953857422,991.2682495117188,157.02755737304688,0.5529281497001648
782,13.046367,1,951.8893432617188,137.4492645263672,991.4815063476562,156.98109436035156,0.48017582297325134
783,13.063050,1,951.2911376953125,137.35214233398438,991.628173828125,156.95700073242188,0.4146522879600525
784,13.079733,1,950.41259765625,136.9895782470703,991.8138427734375,156.88856506347656,0.3824651837348938
785,13.096417,1,950.1236572265625,136.4016571044922,991.884521484375,157.01673889160156,0.3129321336746216
786,13.113100,1,949.7301635742188,135.99339294433594,992.1992797851562,156.9942169189453,0.20760366320610046
787,13.129783,1,948.5414428710938,137.49615478515625,992.712158203125,158.1627197265625,0.1725662797689438
788,13.146467,1,949.113525390625,136.42630004882812,992.6799926757812,158.1470947265625,0.15698489546775818
789,13.163150,1,948.9834594726562,136.07473754882812,992.6786499023438,158.1844940185547,0.1164008155465126
790,13.179833,1,949.0015869140625,135.93597412109375,992.7139892578125,158.3419189453125,0.12908124923706055
791,13.196517,0,,,,,
792,13.213200,0,,,,,
793,13.229883,0,,,,,
794,13.246567,0,,,,,
795,13.263250,0,,,,,
796,13.279933,1,1046.287353515625,877.1530151367188,1112.0894775390625,911.80224609375,0.14434778690338135
797,13.296617,1,1043.94873046875,876.1071166992188,1107.234619140625,910.5210571289062,0.10724204033613205
798,13.313300,0,,,,,
799,13.329983,0,,,,,
800,13.346667,0,,,,,
801,13.363350,1,1041.5889892578125,881.8693237304688,1067.5726318359375,918.108642578125,0.11060003191232681
802,13.380033,1,1133.8065185546875,1040.57958984375,1171.4908447265625,1076.153564453125,0.14136150479316711
803,13.396717,1,1133.731689453125,1041.158203125,1171.0350341796875,1075.231689453125,0.11268164962530136
804,13.413400,0,,,,,
805,13.430083,1,1004.5775756835938,874.1856079101562,1036.41259765625,957.1858520507812,0.34793078899383545
806,13.446767,1,1000.0529174804688,874.0219116210938,1033.0821533203125,950.0604858398438,0.12024799734354019
807,13.463450,1,988.0435791015625,874.0984497070312,1021.2340087890625,948.4253540039062,0.7532996535301208
808,13.480133,1,981.9100341796875,875.5565795898438,1022.1917724609375,965.0301513671875,0.7502404451370239
809,13.496817,1,974.2600708007812,877.10693359375,1014.2003173828125,950.7076416015625,0.7072767019271851
810,13.513500,1,969.7516479492188,880.0525512695312,1010.2846069335938,953.010009765625,0.6471704244613647
811,13.530183,1,965.1209106445312,882.187744140625,1006.7938842773438,954.7667236328125,0.6564793586730957
812,13.546867,1,961.3905029296875,886.7825317382812,1002.3202514648438,942.7304077148438,0.7671356201171875
813,13.563550,1,959.92529296875,889.0825805664062,1000.9361572265625,946.479736328125,0.8428520560264587
814,13.580233,1,957.1102294921875,891.3798217773438,997.9537353515625,946.743408203125,0.8092071413993835
815,13.596917,1,955.3643798828125,892.743408203125,995.2713012695312,944.365234375,0.6945667862892151
816,13.613600,1,954.2713623046875,898.263671875,992.6466064453125,945.5757446289062,0.6527069211006165
817,13.630283,1,952.9160766601562,901.6411743164062,990.7885131835938,947.2408447265625,0.5496481657028198
818,13.646967,1,952.6658935546875,906.725830078125,989.0857543945312,952.8292236328125,0.42491379380226135
819,13.663650,1,951.120849609375,911.4087524414062,980.978759765625,952.5223388671875,0.3759687840938568
820,13.680333,1,948.6553344726562,916.9373168945312,978.7175903320312,957.1751098632812,0.5172911286354065
821,13.697017,1,947.3349609375,923.9805908203125,977.09765625,963.4793701171875,0.5699794292449951
822,13.713700,1,945.6445922851562,927.3392944335938,975.7681884765625,967.3489379882812,0.4940286874771118
823,13.730383,1,940.675048828125,930.0287475585938,967.998046875,967.9912719726562,0.33253416419029236
824,13.747067,1,938.756103515625,936.5440063476562,966.9157104492188,968.7449340820312,0.2983863651752472
825,13.763750,1,936.5180053710938,938.5645751953125,965.1264038085938,968.865966796875,0.4736851751804352
826,13.780433,1,950.4306030273438,138.59779357910156,992.010009765625,156.62368774414062,0.38454779982566833
827,13.797117,1,932.5693359375,941.7081298828125,957.277587890625,971.97216796875,0.412570595741272
828,13.813800,1,932.0193481445312,943.6142578125,953.37109375,971.0888671875,0.46905747056007385
829,13.830483,1,950.6455688476562,138.74038696289062,991.9889526367188,156.8968505859375,0.44070056080818176
830,13.847167,1,950.7463989257812,138.42532348632812,992.193603515625,157.03396606445312,0.48134133219718933
831,13.863850,1,952.4210815429688,139.2498321533203,992.0432739257812,157.18121337890625,0.5429301857948303
832,13.880533,1,953.3330078125,139.39706420898438,991.9047241210938,157.286865234375,0.5372857451438904
833,13.897217,1,954.5945434570312,139.1630859375,991.9361572265625,157.3827667236328,0.5498549938201904
834,13.913900,1,957.005859375,139.29786682128906,991.828125,157.12962341308594,0.539134681224823
835,13.930583,1,958.837158203125,139.853759765625,991.5050048828125,157.18345642089844,0.48478618264198303
836,13.947267,1,958.2767944335938,140.43600463867188,991.6862182617188,157.80538940429688,0.5636702179908752
837,13.963950,1,960.4495849609375,140.3429718017578,991.4105224609375,157.7205047607422,0.5841506123542786
838,13.980633,1,962.275634765625,140.71664428710938,991.8380126953125,159.7950439453125,0.49828216433525085
839,13.997317,1,963.101806640625,141.37469482421875,990.9327392578125,161.81031799316406,0.3390618562698364
840,14.014000,1,965.9874267578125,141.88601684570312,991.8580322265625,160.94546508789062,0.2027798593044281
841,14.030683,0,,,,,
842,14.047367,1,974.0469970703125,145.25299072265625,995.7169799804688,157.516845703125,0.280504047870636
843,14.064050,0,,,,,
844,14.080733,0,,,,,
845,14.097417,0,,,,,
846,14.114100,1,978.44091796875,135.59219360351562,1001.7557373046875,156.82876586914062,0.10317202657461166
847,14.130783,0,,,,,
848,14.147467,0,,,,,
849,14.164150,0,,,,,
850,14.180833,0,,,,,
851,14.197517,0,,,,,
852,14.214200,0,,,,,
853,14.230883,0,,,,,
854,14.247567,0,,,,,
855,14.264250,0,,,,,
856,14.280933,0,,,,,
857,14.297617,1,948.476806640625,130.72171020507812,969.8278198242188,156.72177124023438,0.17059914767742157
858,14.314300,1,948.0333251953125,130.81918334960938,971.035400390625,157.4867706298828,0.20680667459964752
859,14.330983,1,947.6165771484375,130.56216430664062,972.3123779296875,158.0720672607422,0.17791493237018585
860,14.347667,1,947.547607421875,130.77008056640625,973.0265502929688,158.10763549804688,0.23621004819869995
861,14.364350,1,947.7046508789062,130.91236877441406,973.1299438476562,157.9738311767578,0.3055077791213989
862,14.381033,1,947.63330078125,130.94676208496094,973.4517211914062,158.21707153320312,0.39998379349708557
863,14.397717,1,947.2276611328125,131.02447509765625,975.1263427734375,158.2544403076172,0.41328731179237366
864,14.414400,1,947.6121826171875,131.13223266601562,975.3431396484375,157.83688354492188,0.36137524247169495
865,14.431083,1,947.8773803710938,131.54891967773438,976.5511474609375,157.761474609375,0.32028666138648987
866,14.447767,1,948.0071411132812,131.78793334960938,976.6257934570312,157.75946044921875,0.3625207841396332
867,14.464450,1,947.9033203125,131.69581604003906,976.6768798828125,157.77220153808594,0.3388914167881012
868,14.481133,1,948.0128173828125,131.88368225097656,977.231689453125,157.78001403808594,0.33773288130760193
869,14.497817,1,947.9713134765625,131.8871612548828,977.5935668945312,157.93995666503906,0.28657978773117065
870,14.514500,1,844.8502807617188,936.2030639648438,870.3894653320312,960.3660278320312,0.3239186704158783
871,14.531183,1,844.8403930664062,933.9164428710938,870.2990112304688,958.9905395507812,0.3872355818748474
872,14.547867,1,845.042724609375,931.6434326171875,869.8824462890625,957.977294921875,0.4229084849357605
873,14.564550,1,842.6065673828125,930.290771484375,870.5750122070312,1001.8905029296875,0.6264079809188843
874,14.581233,1,842.1692504882812,929.2066040039062,868.8228149414062,998.185546875,0.5893258452415466
875,14.597917,1,841.53076171875,928.1954956054688,869.214111328125,995.6713256835938,0.4222140610218048
876,14.614600,1,841.4456176757812,926.8767700195312,868.4859008789062,995.3490600585938,0.41909700632095337
877,14.631283,1,948.6557006835938,144.84274291992188,977.6325073242188,159.39979553222656,0.317529559135437
878,14.647967,1,948.5059204101562,143.0038604736328,977.218505859375,159.4933319091797,0.2903939485549927
879,14.664650,1,948.5050048828125,142.11451721191406,978.084228515625,159.2383270263672,0.257467120885849
880,14.681333,1,947.8236694335938,131.0313262939453,978.1309204101562,157.9041748046875,0.2645485997200012
881,14.698017,1,947.7211303710938,131.04031372070312,976.3233032226562,157.7844696044922,0.3659169375896454
882,14.714700,1,947.8436279296875,131.2626953125,974.1221923828125,157.59271240234375,0.46762609481811523
883,14.731383,1,947.7257080078125,131.5052032470703,974.4525146484375,157.40762329101562,0.5000296831130981
884,14.748067,1,948.0349731445312,131.4254608154297,974.5918579101562,157.27120971679688,0.36227530241012573
885,14.764750,1,947.5155639648438,133.19210815429688,976.2186279296875,157.0868682861328,0.3444100022315979
886,14.781433,1,947.707275390625,133.80197143554688,976.4669189453125,156.92820739746094,0.365140825510025
887,14.798117,1,947.6131591796875,132.57818603515625,977.2117919921875,156.87442016601562,0.38242435455322266
888,14.814800,1,947.909912109375,134.32801818847656,977.6898193359375,156.8685760498047,0.3680853545665741
889,14.831483,1,947.7694702148438,133.34567260742188,977.7083129882812,157.0045928955078,0.3456380069255829
890,14.848167,1,947.6669921875,133.43455505371094,977.2288208007812,157.0406036376953,0.300624817609787
891,14.864850,1,947.6632690429688,133.70936584472656,978.1690063476562,156.94432067871094,0.29457518458366394
892,14.881533,1,947.8811645507812,133.5139617919922,978.0543823242188,156.87025451660156,0.28645849227905273
893,14.898217,1,947.883544921875,132.80064392089844,978.7529296875,156.67526245117188,0.3062498867511749
894,14.914900,1,947.716552734375,133.8416290283203,976.7427978515625,156.68312072753906,0.3288016617298126
895,14.931583,1,947.7039184570312,134.5122528076172,975.9915161132812,156.77220153808594,0.34764382243156433
896,14.948267,1,947.8009643554688,133.33140563964844,976.3496704101562,156.96075439453125,0.4061906635761261
897,14.964950,1,947.668212890625,132.37188720703125,978.416015625,157.30027770996094,0.38384589552879333
898,14.981633,1,947.7112426757812,131.47691345214844,977.7515258789062,156.935546875,0.33348348736763
899,14.998317,1,947.6215209960938,131.77610778808594,978.3704223632812,156.95260620117188,0.32435324788093567
